0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:19 +0100] "GET /camunda/app/welcome/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:22 +0100] "GET /camunda/ HTTP/1.1" 200 240
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:22 +0100] "GET /camunda/app/welcome/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:22 +0100] "GET /camunda/app/welcome/default/ HTTP/1.1" 200 5248
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:22 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:22 +0100] "GET /camunda/api/engine/engine/ HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:22 +0100] "GET /camunda/api/admin/auth/user/default HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:31 +0100] "GET /camunda/app/welcome/index.html HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:31 +0100] "GET /camunda/app/welcome/default/ HTTP/1.1" 200 5248
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:32 +0100] "GET /camunda/api/engine/engine/ HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:32 +0100] "GET /camunda/api/admin/auth/user/default HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:41 +0100] "GET /camunda/app/tasklist HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:41 +0100] "GET /camunda/app/tasklist/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:41 +0100] "GET /camunda/app/tasklist/default/ HTTP/1.1" 200 8375
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:41 +0100] "GET /camunda/app/tasklist/default/styles/user-styles.css HTTP/1.1" 404 1144
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:42 +0100] "GET /camunda/api/tasklist/plugin/tasklistPlugins/static/app/plugin.css HTTP/1.1" 200 4033
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:42 +0100] "GET /camunda/api/tasklist/plugin/tasklistPlugins/static/app/plugin.js?bust=7.9.0 HTTP/1.1" 200 25991
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:42 +0100] "GET /camunda/api/engine/engine/ HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:42 +0100] "GET /camunda/api/admin/auth/user/default HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:48 +0100] "POST /camunda/api/admin/auth/user/default/login/tasklist HTTP/1.1" 200 86
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:49 +0100] "GET /camunda/api/engine/engine/default/user/demo/profile HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:49 +0100] "OPTIONS /camunda/api/engine/engine/default/filter HTTP/1.1" 200 346
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:49 +0100] "GET /camunda/api/engine/engine/default/filter?itemCount=false&resoureType=Task HTTP/1.1" 200 3423
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:49 +0100] "POST /camunda/api/engine/engine/default/filter/8f388a27-d884-11e8-8256-0c8bfdb1d187/list?firstResult=0&maxResults=15 HTTP/1.1" 200 4205
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:59 +0100] "GET /camunda/cockpit HTTP/1.1" 404 1092
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:30:12 +0100] "GET /camunda/app/cockpit/default/ HTTP/1.1" 200 9469
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:30:12 +0100] "GET /camunda/api/cockpit/plugin/cockpitPlugins/static/app/plugin.css HTTP/1.1" 200 1900
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:30:12 +0100] "GET /camunda/api/cockpit/plugin/cockpitPlugins/static/app/plugin.js?bust=7.9.0 HTTP/1.1" 200 206427
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:30:13 +0100] "GET /camunda/api/engine/engine/ HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:30:13 +0100] "GET /camunda/api/admin/auth/user/default HTTP/1.1" 200 86
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:30:13 +0100] "GET /camunda/api/engine/engine/default/user/demo/profile HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:30:13 +0100] "GET /camunda/api/engine/engine/default/process-definition/count?latestVersion=true HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:30:13 +0100] "GET /camunda/api/engine/engine/default/process-definition/count?latest=true HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:30:13 +0100] "GET /camunda/api/engine/engine/default/decision-definition/count?latestVersion=true HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:30:13 +0100] "GET /camunda/api/engine/engine/default/case-definition/count?latestVersion=true HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:30:13 +0100] "GET /camunda/api/engine/engine/default/process-definition?latest=true HTTP/1.1" 200 1066
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:30:13 +0100] "GET /camunda/api/engine/engine/default/deployment/count HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:30:13 +0100] "GET /camunda/api/engine/engine/default/task/count HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:30:13 +0100] "GET /camunda/api/engine/engine/default/process-definition/statistics?rootIncidents=true HTTP/1.1" 200 2262
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:30:13 +0100] "GET /camunda/api/engine/engine/default/task/count?unfinished=true&assigned=true HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:30:13 +0100] "GET /camunda/api/engine/engine/default/task/count?unfinished=true&unassigned=true&withCandidateGroups=true HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:30:13 +0100] "GET /camunda/api/engine/engine/default/task/count?unfinished=true&unassigned=true&withoutCandidateGroups=true HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:31:18 +0100] "GET /camunda/api/cockpit/plugin/cockpitPlugins/static/app/plugin.css HTTP/1.1" 200 1900
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:31:18 +0100] "GET /camunda/app/cockpit/styles/styles.css.map HTTP/1.1" 200 93406
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:31:18 +0100] "GET /camunda/api/cockpit/plugin/cockpitPlugins/static/app/plugin.css.map HTTP/1.1" 200 1869
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:31:18 +0100] "GET /camunda/app/cockpit/styles/styles-components.css.map HTTP/1.1" 200 32917
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:33:20 +0100] "GET /camunda/app/cockpit/default/ HTTP/1.1" 200 9511
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:33:21 +0100] "GET /camunda/app/cockpit/assets/images/favicon.ico HTTP/1.1" 200 1150
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:33:21 +0100] "GET /camunda/api/cockpit/plugin/cockpitPlugins/static/app/plugin.css HTTP/1.1" 200 1900
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:33:21 +0100] "GET /camunda/api/cockpit/plugin/cockpitPlugins/static/app/plugin.js?bust=7.9.0 HTTP/1.1" 200 206427
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:33:21 +0100] "GET /camunda/api/cockpit/plugin/cockpitPlugins/static/app/plugin.css.map HTTP/1.1" 200 1869
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:33:21 +0100] "GET /camunda/api/engine/engine/ HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:33:21 +0100] "GET /camunda/api/admin/auth/user/default HTTP/1.1" 200 86
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:33:21 +0100] "GET /camunda/api/engine/engine/default/user/demo/profile HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:33:21 +0100] "GET /camunda/api/engine/engine/default/process-definition/count?latest=true HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:33:21 +0100] "GET /camunda/api/engine/engine/default/process-definition/count?latestVersion=true HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:33:21 +0100] "GET /camunda/api/engine/engine/default/process-definition?latest=true HTTP/1.1" 200 1066
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:33:22 +0100] "GET /camunda/api/engine/engine/default/decision-definition/count?latestVersion=true HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:33:22 +0100] "GET /camunda/api/engine/engine/default/process-definition/statistics?rootIncidents=true HTTP/1.1" 200 2262
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:33:22 +0100] "GET /camunda/api/engine/engine/default/task/count HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:33:22 +0100] "GET /camunda/api/engine/engine/default/case-definition/count?latestVersion=true HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:33:22 +0100] "GET /camunda/api/engine/engine/default/task/count?unfinished=true&assigned=true HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:33:22 +0100] "GET /camunda/api/engine/engine/default/deployment/count HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:33:22 +0100] "GET /camunda/api/engine/engine/default/task/count?unfinished=true&unassigned=true&withCandidateGroups=true HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:33:22 +0100] "GET /camunda/api/engine/engine/default/task/count?unfinished=true&unassigned=true&withoutCandidateGroups=true HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:37:22 +0100] "GET /camunda/app/cockpit/default/ HTTP/1.1" 200 9569
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:37:23 +0100] "GET /camunda/app/cockpit/assets/images/favicon.ico HTTP/1.1" 200 1150
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:37:23 +0100] "GET /camunda/api/cockpit/plugin/cockpitPlugins/static/app/plugin.css HTTP/1.1" 200 1900
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:37:23 +0100] "GET /camunda/api/cockpit/plugin/cockpitPlugins/static/app/plugin.js?bust=7.9.0 HTTP/1.1" 200 206427
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:37:23 +0100] "GET /camunda/api/cockpit/plugin/cockpitPlugins/static/app/plugin.css.map HTTP/1.1" 200 1869
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:37:23 +0100] "GET /camunda/api/engine/engine/ HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:37:23 +0100] "GET /camunda/api/admin/auth/user/default HTTP/1.1" 200 86
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:37:23 +0100] "GET /camunda/api/engine/engine/default/user/demo/profile HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:37:23 +0100] "GET /camunda/api/engine/engine/default/process-definition/count?latest=true HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:37:23 +0100] "GET /camunda/api/engine/engine/default/process-definition/count?latestVersion=true HTTP/1.1" 200 21
